Cargo,Carrier_id
rhizobium tibeticum,[3520]
rhizobium tropici,"[31, 38, 53, 635, 995, 1872, 2548, 2570, 3047, 3123, 3210, 3423, 3676, 3679, 3912, 4418, 4420, 5402, 6170, 6188]"
rhizobium undicola,[4130]
rhizobium yanglingense,"[2630, 4168, 5356]"
rhizoecus gracilis,[612]
rhizoecus hibisci,[2034]
rhizomucor miehei,"[854, 3589]"
rhizomucor pusillus,"[854, 1281, 2813, 4397]"
rhizomucor tauricus,[2813]
rhizonema sequoiae,[5384]
rhizopus microsporus,"[2813, 5719]"
rhizopus oryzae,"[247, 260, 854, 1382, 1468, 1578, 2813, 2931, 2986, 3047, 4018, 4464, 4826, 5719, 5720, 5847, 6038, 6281]"
rhizopus stolonifer,"[2813, 2931, 6281]"
rhodobaca bogoriensis,[614]
rhodobacter capsulatus,[2813]
rhodobothrium paucitesticulare,"[1982, 5099]"
rhodococcus cercidiphyllus,[1201]
rhodococcus equi,"[854, 1063, 1075, 1223, 2091, 2161, 2326, 2662, 2813, 4152, 5719, 5720, 6281]"
rhodococcus erythropolis,"[1078, 1777, 1778, 2460, 3276, 3282, 3733, 4420, 4480, 4831, 5237]"
rhodococcus fascians,"[278, 2662]"
rhodococcus globerulus,[251]
rhodococcus kroppenstedtii,[3935]
rhodococcus opacus,[3442]
rhodococcus qingshengii,[5237]
rhodococcus rhodnii,"[5125, 5129]"
rhodococcus rhodochrous,[2813]
rhodococcus ruber,[5761]
rhodopirellula baltica,"[1347, 2459, 2515, 2613, 3497]"
rhodopseudomonas rhenobacensis,[1777]
rhodotorula glutinis,"[607, 2446, 2703, 3459, 4142, 6157, 6206]"
rhodotorula hylophila,[2952]
rhodotorula minuta,[2813]
rhodotorula mucilaginosa,"[92, 540, 766, 1778, 1910, 1995, 2071, 2342, 2358, 2400, 2813, 3459, 4759, 5179, 5568, 6206]"
rhodotorula slooffiae,[3049]
rhodovibrio salinarum,[6079]
rhomboidederes minutus,[768]
rhopalanthe virus y,[1829]
rhopalomyia foliorum,"[610, 611, 613]"
rhopalomyia fusiformae,[5512]
rhopalomyia lobata,[2298]
rhopalomyia longicauda,"[1359, 1360]"
rhopalomyia longitubifex,[611]
rhopalomyia shinjii,"[610, 611]"
rhopalomyia solidaginis,"[5509, 5512]"
rhopalomyia struma,"[610, 611]"
rhopalomyia yomogicola,"[610, 611]"
rhopalosiphum maidis,[6281]
rhopalosiphum nymphaeae,[3868]
rhopalosiphum padi,"[2819, 6281]"
rhynchophorus ferrugineus,[4463]
rhynchosia golden mosaic virus,"[2570, 5145]"
ribeiroia marini,[781]
ribeiroia ondatrae,[4646]
ribgrass mosaic virus,"[125, 126, 367, 893, 4650, 4651]"
rice black streaked dwarf virus,"[4130, 6010, 6281]"
rice gall dwarf virus,[4130]
rice grassy stunt virus,[4130]
rice hoja blanca virus,[4130]
rice ragged stunt virus,[4130]
rice stripe virus,"[3076, 4130, 6010]"
rice tungro bacilliform virus,[4130]
rice tungro spherical virus,[4130]
rice yellow mottle virus,[4130]
rickettsia aeschlimannii,"[307, 2834, 2836, 2839]"
rickettsia africae,"[309, 2652, 2813, 2830, 2833, 2834, 2836, 2968, 5105, 5112, 5115]"
rickettsia akari,"[2813, 3250, 3749]"
rickettsia australis,[2813]
rickettsia bellii,"[296, 302, 303, 305, 307, 1863, 1866]"
rickettsia canadensis,[2651]
rickettsia conorii,"[298, 1062, 1063, 2813, 5110, 5112]"
rickettsia felis,"[143, 295, 510, 515, 1063, 1125, 1651, 1652, 2241, 2326, 2813, 3253, 3789, 5112]"
rickettsia heilongjiangensis,"[2649, 2650]"
rickettsia heilongjiangii,"[2652, 5107]"
rickettsia helvetica,"[515, 2974, 2975, 3789]"
rickettsia japonica,[2813]
rickettsia massiliae,"[2652, 2813, 5104, 5111, 5112, 5113, 5115]"
rickettsia monacensis,"[1859, 2813, 2974, 2975]"
rickettsia mongolotimonae,"[2831, 5104, 5111]"
rickettsia montanensis,[1866]
rickettsia moreli,[2975]
rickettsia parkeri,"[295, 301, 307, 308]"
rickettsia peacockii,[1858]
rickettsia prowazekii,"[854, 2326, 2813, 4303, 5719]"
rickettsia raoultii,"[1859, 1862, 1864, 1865]"
rickettsia rhipicephali,"[1863, 2831, 5112, 5115]"
rickettsia rickettsii,"[295, 296, 299, 854, 1062, 1063, 1652, 1858, 1860, 1863, 1866, 2161, 2326, 2651, 2813, 4152, 5112, 5719]"
rickettsia sibirica,"[2813, 2839, 3793]"
rickettsia slovaca,"[1072, 1859, 2813]"
rickettsia tamurae,[306]
rickettsia tarasevichiae,"[1864, 2973, 2974]"
rickettsia typhi,"[510, 1063, 2326, 2813, 3749, 4954, 5061, 5062, 6235]"
rickettsiella grylli,[2980]
rickettsiella melolonthae,[2813]
rickettsiella popilliae,[5882]
riemerella anatipestifer,"[359, 994]"
riemerella columbina,[5694]
rift valley fever virus,"[145, 146, 150, 151, 153, 436, 445, 854, 1072, 1668, 1679, 1680, 1696, 2171, 2791, 2813, 3479, 3480, 3644, 4010, 4152, 5062, 5748]"
rinderpest virus,"[854, 2543]"
rio mamore virus,"[2807, 2813, 4041, 4044]"
rio negro virus,[1670]
rio segundo virus,[5076]
robinia aurata,[3273]
robphildollfusium fractum,[5275]
rodentolepis asymmetrica,"[1318, 1916, 3648, 3656]"
rodentolepis fraterna,"[521, 3641, 3749, 3750]"
rodentolepis straminea,"[510, 515, 517, 521]"
roseburia faecis,[2813]
roseburia hominis,[2813]
roseburia intestinalis,[2813]
roseburia inulinivorans,[2813]
rosellinia necatrix virus 1,[5162]
roseobacter denitrificans,"[2959, 6063]"
roseomonas aerolata,[4420]
roseovarius aestuarii,[6063]
roseovarius crassostreae,[1592]
ross river virus,"[2161, 2606, 2813, 3425, 3636, 4710]"
rotavirus a,"[208, 854, 912, 1051, 1052, 1062, 1063, 1072, 1329, 2161, 2326, 2497, 2543, 2794, 2813, 3060, 3399, 3400, 3555, 3749, 4124, 4152, 4379, 5319, 5719, 5720, 5790, 6176]"
rotavirus b,"[854, 2813, 4152, 5062, 5719]"
rotavirus c,"[854, 2813, 3766, 5719, 5720]"
rotavirus d,[2497]
rotavirus f,[2497]
rothia aeria,[2813]
rothia amarae,[5569]
rothia dentocariosa,[2813]
rothia mucilaginosa,"[1062, 1063, 2813]"
rothia nasimurium,[5773]
rotylenchulus reniformis,[2599]
rotylenchus agnetis,[5184]
rotylenchus cazorlaensis,"[4987, 4989]"
rotylenchus eximius,[4632]
rotylenchus incultus,[6206]
rotylenchus jaeni,[4999]
rotylenchus laurentinus,[4632]
rotylenchus magnus,"[2898, 4997]"
rotylenchus unisexus,[1414]
rous sarcoma virus,[2497]
rubella virus,[2813]
rubenstrema exasperatum,"[1613, 5534]"
rubenstrema opisthovitellinum,[5534]
rubrobacter xylanophilus,[2813]
ruegeria atlantica,[5824]
ruegeria mobilis,[4875]
ruegeria scottomollicae,[6059]
rugogaster hydrolagi,[1030]
rugopharynx australis,[6213]
rugopharynx rosemariae,[3429]
ruminococcus albus,"[854, 5048]"
ruminococcus flavefaciens,"[854, 1072, 5048]"
ruminococcus gnavus,[2813]
runella zeae,[6281]
sacbrood virus,"[495, 498]"
saccharibacillus kuerlensis,[4755]
saccharibacillus sacchari,[5194]
saccharomyces boulardii,[2813]
saccharomyces cerevisiae,"[854, 2497, 2813, 3420, 3613, 3749, 4721, 5061, 5719, 6148]"
saccharomyces cerevisiae virus l-bc (la),[5192]
saccharopolyspora gloriosa,[2558]
saccharopolyspora rectivirgula,"[854, 2813]"
saccharosydne phytoplasma,[5193]
saccinobaculus ambloaxostylus,[1637]
saccocoelium brayi,[3275]
saccocoelium cephali,[3736]
saccocoelium obesum,"[3273, 3274]"
saccocoelium tensum,"[3273, 3274]"
sacculina carcini,[1112]
sacculina confragosa,[4173]
sacculina granifera,[4769]
sacculina oblonga,[1730]
saemundssonia desolata,[4175]
saemundssonia fraterculae,[2450]
saemundssonia grylle,[1192]
saemundssonia hexagona,[4393]
saemundssonia lari,"[3082, 3088, 3090, 3091]"
saemundssonia meridiana,[4070]
saemundssonia peusi,[1039]
saemundssonia sternae,[5658]
saemundssonia stresemanni,[1150]
saimiriine herpesvirus 1,[2813]
saimiriine herpesvirus 2,[5203]
saksenaea erythrospora,[2813]
saksenaea vasiformis,[2813]
salinispora arenicola,"[331, 2054]"
salmon pancreas disease virus,"[4058, 5237]"
salmonella bongori,[1894]
salmonella enterica,"[854, 893, 1062, 1063, 1072, 1763, 2161, 2497, 2813, 3046, 3749, 4124, 4152, 4353, 4454, 4619, 4633, 5327, 5719, 5720]"
salmonella phage epsilon15,[5239]
salmonella phage hk620,[2200]
salmonella phage st64t,[5239]
sandfly fever naples virus,"[2813, 3149, 4437, 4438, 4439, 4440, 5385]"
sandfly fever sicilian virus,"[2813, 4434, 4437, 4438, 4440, 5385]"
sanguibacter keddieii,[2813]
sanguilevator yearsleyi,[3065]
santee-cooper ranavirus,"[3031, 3646, 4708]"
saphonecrus barbotini,[4640]
saphonecrus connatus,[395]
saphonecrus haimi,[2024]
saphonecrus lusitanicus,[4639]
saphonecrus undulatus,[486]
sapporo virus,"[2813, 5719, 5720]"
saprolegnia australis,"[640, 4058, 4089, 5237, 5238]"
saprolegnia diclina,"[3869, 4056, 4319, 5237, 5238]"
saprolegnia ferax,"[640, 1653, 4322, 5237]"
saprolegnia hypogyna,"[5237, 5238]"
saprolegnia litoralis,[640]
saprolegnia parasitica,"[1539, 2895, 4056, 4058, 4750, 4921, 5237, 5238]"
saprolegnia salmonis,[4059]
sarcinomyces phaeomuriformis,[2813]
sarcocystis alces,[226]
sarcocystis alceslatrans,[226]
sarcocystis arieticanis,[4152]
sarcocystis canis,[6110]
sarcocystis capracanis,"[1063, 1072]"
sarcocystis cornixi,[1551]
sarcocystis cruzi,"[854, 912, 1063]"
sarcocystis dasypi,[1814]
sarcocystis falcatula,"[535, 2659, 3704]"
sarcocystis fayeri,[2161]
sarcocystis felis,[2326]
sarcocystis fusiformis,"[912, 2326]"
sarcocystis gigantea,"[2326, 4152]"
sarcocystis gracilis,"[1075, 6211, 6212]"
sarcocystis hardangeri,"[1223, 5048]"
sarcocystis hirsuta,"[854, 912, 2326]"
sarcocystis hjorti,[1223]
sarcocystis hominis,"[854, 912, 2813]"
sarcocystis lindsayi,[1904]
sarcocystis miescheriana,"[1062, 1063, 5719, 5720]"
sarcocystis neurona,"[1907, 2118, 2161, 2326, 3495, 3592, 3704, 4453, 4803, 6278]"
sarcocystis ovalis,"[226, 1223, 4521]"
sarcocystis oviformis,[1075]
sarcocystis ramphastosi,[5014]
sarcocystis rangi,[5048]
sarcocystis rangiferi,"[1223, 5048]"
sarcocystis rileyi,[359]
sarcocystis scandinavica,[226]
sarcocystis sinensis,"[854, 912]"
sarcocystis singaporensis,[5061]
sarcocystis suihominis,"[2813, 5719]"
sarcocystis tarandi,"[1223, 5048]"
sarcocystis tarandivulpes,[5048]
sarcocystis tenella,"[1063, 4152]"
sarconema eurycerca,[1737]
sarcophaga caerulescens,[2813]
sarcoptes scabiei,"[1073, 1074, 1076, 1223, 2511, 2813, 3492, 3978, 4124, 4152, 5181, 5182, 5719, 6208, 6212]"
sarococcus comis,[3961]
sathrax durus,[6028]
satsuma dwarf virus,[1434]
saucrobotys futilalis,[508]
savignium crenatum,"[59, 4664]"
sbr proteobacterium,[4347]
scallion mosaic virus,[248]
scaptomyza flava,[739]
scaptomyza nigrita,[1113]
scardovia inopinata,[2813]
scardovia wiggsiae,[2813]
scedosporium apiospermum,"[2813, 5950]"
scedosporium aurantiacum,[2813]
scedosporium dehoogii,[2813]
scedosporium prolificans,[2813]
schedotrioza apicobystra,[2218]
schedotrioza distorta,[2224]
schedotrioza marginata,[2221]
schedotrioza multitudinea,[2221]
schikhobalotrema sparisomae,[3273]
schistocephalus solidus,[2507]
schistocerca lineata,"[4894, 5172]"
schistogonimus rarus,[361]
schistonchus altermacrophylla,"[2398, 2402]"
schistonchus caprifici,[2347]
schistonchus centerae,[2367]
schistonchus guangzhouensis,[2367]
schistonchus macrophylla,"[2375, 2392, 2402, 2424]"
schistonchus virens,[2422]
schistorchis zancli,[6279]
schistosoma bovis,"[851, 854, 933, 2813, 4152]"
schistosoma edwardiense,[783]
schistosoma haematobium,"[930, 931, 932, 933, 1204, 2813, 4229]"
schistosoma hippopotami,"[933, 2790]"
schistosoma incognitum,[737]
schistosoma indicum,[854]
schistosoma intercalatum,[2813]
schistosoma japonicum,"[854, 1063, 1072, 2161, 2326, 2813, 3651, 4051, 4152, 5719, 5720]"
schistosoma malayensis,[2813]
schistosoma mansoni,"[626, 779, 780, 781, 782, 783, 784, 854, 1063, 2326, 2813, 3602, 3613, 3749, 4200, 5061, 5062]"
schistosoma mattheei,"[854, 2813, 4152, 4229, 4230, 4231, 4232, 4233]"
schistosoma mekongi,"[2813, 3897]"
schistosoma nasale,[1072]
schistosoma rodhaini,"[780, 782, 783]"
schistosoma spindale,"[851, 854, 2813]"
schizangiella serpentis,[1629]
schizaphis graminum,"[900, 2819, 4274, 5542, 6010]"
schizaphis scirpi,[6047]
schizocoerus liguloideus,[553]
schizomyia galiorum,[2493]
schizophyllum commune,[2813]
schizorchis caballeroi,[4014]
schlettererius cinctipes,[5465]
schlumbergera virus x,"[2858, 5312]"
schoutedenocoptes aquilae,[981]
sciothrips cardamomi,[2077]
scirtothrips dorsalis,"[30, 421, 547, 814, 1050, 1078, 1479, 1914, 2595, 2599, 3257, 3474]"
sclerotinia sclerotiorum debilitation-associated rna virus,[5320]
scolecobasidium humicola,[2813]
scolioneura betuleti,"[774, 775]"
scopulariopsis brevicaulis,"[2813, 4397]"
scrapie agent,"[1072, 4152]"
scrippsiella nutricula,[6137]
scutogyrus bailloni,[5273]
scutogyrus longicornis,[4094]
scutogyrus minus,[4094]
scutulanyssus obscurus,[1822]
scutulanyssus subis,[4807]
scyphophorus acupunctatus,"[182, 185, 4719]"
scytalidium hyalinum,[2813]
seal parapoxvirus,"[2660, 3182, 4451, 4453, 6278]"
segniliparus rotundus,[2813]
selenomonas artemidis,[2813]
selenomonas dianae,[2813]
selenomonas flueggei,[2813]
selenomonas infelix,[2813]
selenomonas noxia,[2813]
selenomonas ruminantium,"[1051, 1052, 1072, 4152, 4155, 5731]"
selenomonas sputigena,[2813]
selenothrips rubrocinctus,[3474]
selinia pulchra,[854]
semliki forest virus,"[151, 2813]"
sendai virus,[3749]
seneca valley virus,[5719]
senecio yellow mosaic virus,[5372]
sennertia alfkeni,"[6254, 6255, 6256, 6257]"
seoul virus,"[1607, 2326, 2813, 3651, 3749, 5056, 5061, 5062, 5064, 6020]"
sepioteuthis australis,[3883]
seres solweziensis,[2403]
sergeia podlipaevi,[1697]
serpens flexibilis,[5856]
serratia ficaria,"[4654, 6206]"
serratia fonticola,"[3757, 5569]"
serratia grimesii,"[251, 1777, 2913, 5569, 5570, 6303]"
serratia liquefaciens,"[1844, 2813, 3475, 5569]"
serratia marcescens,"[123, 296, 309, 446, 466, 495, 498, 843, 854, 891, 939, 1063, 1070, 1078, 1412, 1665, 1683, 1885, 2326, 2570, 2599, 2813, 3006, 3028, 3148, 3379, 3473, 3752, 4130, 4183, 4619, 4634, 4765, 4830, 4893, 5485, 5490, 5507, 5526, 6206, 6292]"
serratia nematodiphila,"[2754, 5490, 5526]"
serratia odorifera,[6165]
serratia plymuthica,"[247, 278, 770, 891, 1274, 2446, 3017, 3214, 5499, 5565, 5567]"
serratia proteamaculans,"[891, 939, 1574, 1844, 2210, 2813, 5569]"
serratia rubidaea,"[498, 1034, 2605, 2683, 3757, 4463, 5485, 6026]"
serratia symbiotica,"[131, 489, 1384, 1385, 1386, 1387, 1390, 1391, 1393, 1394, 1395, 2437, 3039, 3040, 3041, 3042, 4360, 4899, 5473, 5661, 5664, 5667, 5929, 6022, 6088]"
sesamia calamistis,"[2078, 2079, 3533, 4212, 4343, 5406, 5542, 6281]"
setaria digitata,"[854, 1072, 4152]"
setaria equina,[2161]
setaria labiatopapillosa,[854]
setaria tundra,"[226, 1075, 5048]"
setosphaeria rostrata,[2813]
severe acute respiratory syndrome-related coronavirus,"[1329, 2813, 3749, 4191, 5094, 5096, 5097]"
shallot latent virus,[251]
shallot virus x,[247]
shallot yellow stripe virus,"[246, 247, 249]"
shamonda virus,"[854, 1698]"
sheeppox virus,"[1072, 4152]"
shewanella algae,"[506, 2671, 2813, 5314]"
shewanella baltica,"[3352, 6243]"
shewanella decolorationis,[446]
shewanella halifaxensis,[5391]
shewanella haliotis,[3352]
shewanella japonica,[6056]
shewanella loihica,[3830]
shewanella pneumatophori,[5904]
shewanella putrefaciens,"[3697, 4051, 4322, 5238, 6243]"
shewanella waksmanii,[3450]
shewanella woodyi,"[1190, 1948, 3280, 4189, 5392, 6008]"
shewanella xiamenensis,[3352]
shigella boydii,"[2497, 2813]"
shigella dysenteriae,[2813]
shigella flexneri,"[1683, 2497, 2813, 3757, 6184]"
shigella phage sf6,[5410]
shigella sonnei,"[2813, 3757, 4765]"
shinella zoogloeoides,[893]
shirleyrhynchus aetobatis,[2780]
shuni virus,"[854, 1692, 1698, 1703, 1704]"
shuttleworthia satelles,[2813]
siconema ovispicatum,[337]
sida golden mosaic florida virus,[3467]
sida golden mosaic virus,"[3424, 4420, 5417, 5419]"
sida golden yellow vein virus,"[3467, 5417]"
sida micrantha mosaic virus,"[2, 2570, 5419]"
sida mottle virus,[2570]
sida yellow mosaic virus,[5417]
sida yellow mosaic yucatan virus,[5417]
sida yellow vein virus,[5418]
siegesbeckia yellow vein guangxi virus,[5433]
siegesbeckia yellow vein virus,"[5433, 5434]"
sigma virus,"[1997, 2005, 2008]"
silurotaenia siluri,[5442]
simbu virus,"[854, 3853]"
simian adenovirus a,"[3396, 3399]"
simian foamy virus,"[241, 1026, 1202, 1203, 1205, 1207, 1210, 1211, 1213, 1214, 1329, 1330, 1331, 1488, 2195, 2594, 2813, 2856, 3292, 3293, 3393, 3394, 3396, 3397, 3398, 3399, 3400, 3401, 3402, 3404, 3405, 3406, 3471, 3472, 3692, 3951, 4199, 4200, 4229, 4230, 4231, 4232, 4233, 4535, 4537, 4748, 4749, 4967, 5851, 5913]"
simian hemorrhagic fever virus,[4535]
simian immunodeficiency virus,"[1203, 1205, 1206, 1207, 1209, 1211, 1212, 1213, 1214, 1215, 1217, 1329, 1330, 1331, 1332, 1488, 2195, 2594, 3393, 3396, 3399, 3400, 3471, 3472, 3691, 4200, 4230, 4233, 4535, 4537, 4802]"
simian parvovirus,[3396]
simian virus 12,[1329]
simian virus 40,"[2813, 3399]"
simkania negevensis,[4542]
simonsiella muelleri,[2813]
simplicimonas moskowitzi,[6003]
simplicimonas similis,[6105]
sin nombre virus,"[2813, 4367, 4370, 4371, 4373, 5075]"
sindbis virus,"[144, 440, 1666, 1669, 1691, 1692, 2813, 3734, 4109]"
sinergasilus major,"[1653, 2085, 3786, 4082, 5601]"
sinergasilus polycolpus,"[2880, 2881]"
sinergasilus undulatus,"[1098, 1767]"
sinodiplectanotrema malayanum,[4339]
sinorhizobium americanum,"[547, 3482]"
sinorhizobium arboris,"[47, 4813]"
sinorhizobium chiapanecum,[53]
sinorhizobium fredii,"[652, 995, 1084, 2570, 2571, 3030, 3210, 3511, 4420, 5526, 5850, 6182]"
sinorhizobium kostiense,"[47, 4813, 4814]"
sinorhizobium kummerowiae,"[3025, 3305, 3559]"
sinorhizobium medicae,"[2813, 3305, 3423, 3508, 3509, 3511, 3517, 3518, 3520, 3521, 3522, 3559, 3560, 3561, 4112, 4812, 5986]"
sinorhizobium meliloti,"[52, 656, 1084, 1086, 1090, 1776, 3030, 3200, 3201, 3304, 3307, 3312, 3313, 3443, 3509, 3510, 3511, 3512, 3513, 3514, 3515, 3518, 3520, 3522, 3559, 3561, 3735, 4166, 4419, 4420, 4812, 4817, 5154, 5194, 5526, 5565, 5850, 5993, 6122, 6163, 6165, 6173]"
sinorhizobium saheli,"[47, 4814, 5397, 5398]"
sinorhizobium terangae,"[35, 47, 48, 52, 4420, 5396]"
sinorhizobium xinjiangense,"[1084, 2570, 2571]"
sinorickettsia chlamys,[1325]
sinuolinea phyllopteryxa,[4495]
siphodera vinaledwardsii,[5314]
siphoderina grunnitus,[4673]
siphoderina hirastricta,[3344]
siphoderina infirma,[3354]
siphoderina jactus,[3350]
siphoderina poulini,[3344]
siphoderina quasispina,[3350]
siphoderina subuterus,[3343]
siphoderina territans,[3348]
siphoderina virga,[3357]
sitobion akebiae,"[2819, 4130, 6281]"
sitobion avenae,[5354]
skrjabingylus chitwoodorum,[3592]
skrjabinia cesticillus,[2497]
skrjabinoeces similis,[5041]
skrjabinotaenia lobata,[515]
slackia exigua,[2813]
slackia faecicanis,"[1062, 1063]"
smittium culicis,[4008]
smittium culisetae,"[143, 5451]"
sneathia sanguinegens,[2813]
snyderella tabogae,[1645]
snyderella yamini,[1001]
soboliphyme abei,[5540]
soboliphyme baturini,"[3490, 3491, 3496, 3763, 3899, 5536, 5540]"
soboliphyme jamesoni,"[5538, 5539]"
sodalis glossinidius,"[2559, 2560, 2561, 2562, 2563, 2564]"
soil-borne cereal mosaic virus,"[2819, 6010]"
soil-borne wheat mosaic virus,"[2819, 6010]"
solibacillus silvestris,"[2570, 4420, 4634, 5798, 5847]"
solobacterium moorei,[2813]
soonwooa buanensis,[4094]
sordaria alcina,[4416]
sordaria superba,[4416]
sorghum mosaic virus,"[5194, 5542]"
sorghum phytoplasma,[5543]
soricimyxum fegati,[5534]
soricinia infirma,[5534]
south african cassava mosaic virus,[3475]
southern bean mosaic virus,[4420]
southern cowpea mosaic virus,[6188]
southwellina hispida,"[416, 576, 578, 856, 982, 1377, 1378, 2057, 2059, 3982, 4317, 4399, 4400]"
sowbane mosaic virus,"[1307, 5584]"
soybean blistering mosaic virus,[2570]
soybean crinkle leaf virus,[2570]
soybean dwarf virus,"[2570, 3511, 5981, 5985, 5986, 5988, 6165]"
soybean mosaic virus,"[2570, 2571, 4543]"
sparganum proliferum,"[1062, 1063]"
sparicotyle chrysophryii,[5551]
spartina mottle virus,[1758]
spasskylepis ovaluteri,[5535]
spathaspora passalidarum,[4030]
spathebothrium simplex,[3248]
spatulifer maringaensis,[5544]
sphaeromyxa balbianii,[2480]
sphaeromyxa hellandi,"[2700, 3550]"
sphaeromyxa longa,[6008]
sphaeromyxa zaharoni,[4917]
sphaeronaemella fimicola,[2875]
sphaeronema alni,[257]
sphaeropsis sapinea,[2023]
sphaerospora dicentrarchi,[1896]
sphaerospora molnari,[1098]
sphaerospora oncorhynchi,[4059]
sphaerospora ranae,[5029]
sphaerospora renicola,[1767]
sphaerospora truttae,[5237]
sphaerothecum destruens,"[3211, 4060]"
sphaerularia bombi,"[823, 838]"
sphaerularia vespae,[6149]
sphenella marginata,[2982]
sphingobacterium multivorum,"[4420, 5670, 6281]"
sphingobacterium siyangense,[5052]
sphingobacterium thalpophilum,[1453]
sphingobium yanoikuyae,[322]
sphingomonas aquatilis,[4684]
sphingomonas asaccharolytica,[1777]
sphingomonas azotifigens,[763]
sphingomonas dokdonensis,[4420]
sphingomonas elodea,[3148]
sphingomonas koreensis,[2813]
sphingomonas melonis,"[495, 2813]"
sphingomonas parapaucimobilis,"[713, 4214]"
sphingomonas paucimobilis,"[279, 446, 2813]"
sphingomonas phyllosphaerae,"[28, 3777, 5825]"
sphingomonas rhizogenes,[2813]
sphingomonas sanguinis,[4420]
sphingopyxis alaskensis,[5565]
sphingopyxis ginsengisoli,[4186]
sphingopyxis macrogoltabida,"[789, 2525]"
sphyranura oligorchis,[3867]
sphyriocephalus viridis,[1789]
spicellum ovalisporum,[3523]
spiculopteragia asymmetrica,[1223]
spiculopteragia quadrispiculata,[1223]
spiculopteragia spiculoptera,"[1075, 1223, 5182]"
